eventId,minute,second,teamId,x,y,playerId,type/displayName,type/value
428,55,6.0,833,62.1,62.0,133808.0,Tackle,7
429,55,7.0,833,67.1,59.0,133808.0,BallRecovery,49
630,55,7.0,65,29.3,39.1,28.0,Error,51
430,55,9.0,833,85.0,48.4,133808.0,SavedShot,15
613,55,9.0,65,9.1,50.6,1.0,Save,10
614,55,13.0,65,17.0,60.0,23.0,BallRecovery,49
615,55,13.0,65,17.0,60.0,23.0,Pass,1
616,55,15.0,65,22.1,28.0,28.0,Pass,1
617,55,18.0,65,42.0,15.5,21.0,Pass,1
431,55,24.0,833,12.5,80.5,135098.0,BallRecovery,49
432,55,25.0,833,11.2,79.6,135098.0,Pass,1
433,55,26.0,833,3.2,49.9,109930.0,Pass,1
434,55,28.0,833,12.6,46.6,101130.0,Pass,1
435,55,30.0,833,21.5,92.6,135098.0,Pass,1
436,55,31.0,833,24.4,83.2,125246.0,Pass,1
618,55,32.0,65,69.1,12.9,21.0,Interception,8
619,55,32.0,65,69.6,13.1,21.0,BallRecovery,49
620,55,33.0,65,70.0,13.8,21.0,Pass,1
621,55,36.0,65,78.8,32.2,16.0,Pass,1
622,55,39.0,65,85.1,54.9,11.0,SavedShot,15
437,55,39.0,833,1.4,48.1,109930.0,Save,10
623,55,41.0,65,98.0,71.1,9.0,Pass,1
438,55,41.0,833,2.5,28.0,14085.0,BlockedPass,74
439,55,43.0,833,2.3,29.5,14085.0,CornerAwarded,6
624,55,43.0,65,97.7,70.5,9.0,CornerAwarded,6
625,56,15.0,65,99.5,99.5,11.0,Pass,1
626,56,19.0,65,95.0,32.5,21.0,Pass,1
440,56,21.0,833,10.2,67.0,135098.0,BallRecovery,49
441,56,22.0,833,10.8,69.0,135098.0,Pass,1
442,56,28.0,833,62.5,73.9,133808.0,Pass,1
443,56,39.0,833,77.4,88.6,135098.0,Pass,1
444,56,41.0,833,77.6,96.6,133808.0,Pass,1
445,56,41.0,833,70.0,95.6,118898.0,Pass,1
446,56,44.0,833,60.2,90.9,316957.0,TakeOn,3
627,56,44.0,65,39.8,9.1,7.0,Challenge,45
447,56,46.0,833,59.8,93.6,316957.0,Dispossessed,50
628,56,46.0,65,40.2,6.4,7.0,Tackle,7
448,56,47.0,833,58.4,97.1,118898.0,Foul,4
629,56,47.0,65,41.6,2.9,5.0,Foul,4
449,57,20.0,833,61.0,91.8,316957.0,Pass,1
450,57,23.0,833,55.9,17.1,125246.0,Pass,1
451,57,27.0,833,99.4,3.8,273453.0,Pass,1
452,57,29.0,833,85.3,6.4,14085.0,Pass,1
631,57,30.0,65,9.6,55.5,4.0,Clearance,12
453,57,31.0,833,80.8,43.3,402086.0,Pass,1
454,57,32.0,833,92.0,45.7,303800.0,BallTouch,61
632,57,34.0,65,11.9,61.2,23.0,BallTouch,61
633,57,35.0,65,9.2,56.3,4.0,BallRecovery,49
634,57,36.0,65,9.2,56.3,4.0,Pass,1
455,57,40.0,833,45.7,55.5,316957.0,Pass,1
456,57,41.0,833,40.7,28.5,101130.0,BallRecovery,49
457,57,43.0,833,39.2,31.0,101130.0,Pass,1
458,57,47.0,833,59.1,19.8,125246.0,Pass,1
459,57,52.0,833,71.0,18.0,273453.0,Pass,1
460,57,53.0,833,73.2,30.6,303800.0,Pass,1
635,57,53.0,65,25.1,69.7,23.0,Interception,8
461,57,55.0,833,58.2,39.4,402086.0,Pass,1
462,57,56.0,833,54.0,50.7,118898.0,Pass,1
463,57,59.0,833,51.2,77.3,135098.0,Pass,1
636,58,0.0,65,46.9,20.9,11.0,BallTouch,61
637,58,1.0,65,57.7,34.9,7.0,Pass,1
638,58,3.0,65,55.1,35.1,21.0,BallRecovery,49
639,58,4.0,65,60.5,39.5,21.0,Pass,1
640,58,9.0,65,79.6,5.0,28.0,Pass,1
641,58,13.0,65,73.1,30.9,7.0,Pass,1
642,58,16.0,65,71.0,56.0,16.0,Pass,1
643,58,18.0,65,67.1,73.8,18.0,Pass,1
644,58,21.0,65,80.4,90.2,9.0,Pass,1
645,58,22.0,65,72.5,86.6,18.0,Pass,1
646,58,25.0,65,55.4,59.1,23.0,Pass,1
647,58,27.0,65,56.2,27.9,4.0,Pass,1
648,58,30.0,65,71.1,2.9,28.0,Pass,1
649,58,32.0,65,69.7,8.0,11.0,Pass,1
650,58,37.0,65,63.4,63.4,23.0,Pass,1
651,58,40.0,65,59.2,35.1,4.0,Pass,1
652,58,45.0,65,66.4,24.4,11.0,Pass,1
653,58,47.0,65,63.0,44.0,5.0,Pass,1
654,58,49.0,65,69.1,61.8,18.0,Pass,1
655,58,51.0,65,77.0,49.7,7.0,Pass,1
464,58,55.0,833,6.1,30.7,109930.0,BallRecovery,49
465,59,0.0,833,9.6,36.3,109930.0,Pass,1
466,59,3.0,833,14.6,25.2,101130.0,Pass,1
467,59,5.0,833,20.6,14.0,14085.0,Pass,1
468,59,6.0,833,20.0,24.6,101130.0,Pass,1
469,59,7.0,833,27.2,23.1,402086.0,Pass,1
470,59,8.0,833,18.8,13.1,14085.0,Pass,1
471,59,9.0,833,24.2,7.4,402086.0,TakeOn,3
656,59,9.0,65,75.8,92.6,5.0,Tackle,7
473,59,14.0,833,21.4,0.0,14085.0,Pass,1
474,59,16.0,833,13.5,14.7,101130.0,Pass,1
475,59,21.0,833,54.5,11.4,303800.0,BallTouch,61
476,59,24.0,833,53.0,13.9,273453.0,Foul,4
658,59,24.0,65,47.0,86.1,5.0,Foul,4
477,60,2.0,833,53.0,16.2,402086.0,Pass,1
478,60,3.0,833,40.6,24.1,101130.0,Pass,1
479,60,4.0,833,56.6,33.7,118898.0,Pass,1
480,60,6.0,833,64.7,31.5,14085.0,Pass,1
481,60,8.0,833,63.1,41.8,125246.0,Pass,1
659,60,11.0,65,2.2,72.4,1.0,BallRecovery,49
660,60,17.0,65,3.7,67.0,1.0,Pass,1
661,60,22.0,65,24.8,31.6,4.0,Pass,1
662,60,25.0,65,28.1,1.4,28.0,Pass,1
663,60,29.0,65,59.6,6.8,21.0,Pass,1
664,60,34.0,65,91.3,23.1,11.0,Pass,1
482,60,34.0,833,7.5,73.9,316957.0,BlockedPass,74
483,60,37.0,833,7.9,74.5,135098.0,Clearance,12
484,60,40.0,833,29.0,72.1,402086.0,Pass,1
485,60,41.0,833,26.0,73.2,118898.0,BallRecovery,49
486,60,42.0,833,26.2,72.6,118898.0,Pass,1
487,60,45.0,833,39.8,67.0,273453.0,Pass,1
488,60,46.0,833,43.0,67.3,303800.0,TakeOn,3
665,60,46.0,65,57.0,32.7,28.0,Tackle,7
666,60,47.0,65,56.3,34.3,28.0,Pass,1
667,60,48.0,65,57.7,37.7,5.0,BallRecovery,49
668,60,49.0,65,57.7,37.7,5.0,Pass,1
669,60,50.0,65,60.5,34.5,7.0,Pass,1
670,60,54.0,65,75.8,75.3,18.0,Pass,1
671,60,56.0,65,81.2,59.0,16.0,BallTouch,61
489,60,57.0,833,17.5,52.1,316957.0,BallRecovery,49
490,60,57.0,833,17.3,52.2,316957.0,Pass,1
491,60,59.0,833,24.8,44.5,125246.0,Pass,1
492,61,1.0,833,21.4,37.3,402086.0,Pass,1
493,61,2.0,833,17.4,32.2,14085.0,Pass,1
494,61,3.0,833,22.6,37.3,125246.0,Pass,1
495,61,6.0,833,1.9,42.5,109930.0,Pass,1
673,61,29.0,65,67.8,100.0,18.0,Pass,1
674,61,30.0,65,64.8,89.9,5.0,Pass,1
675,61,32.0,65,64.6,98.0,18.0,Pass,1
676,61,33.0,65,40.9,88.1,23.0,Pass,1
677,61,40.0,65,51.7,46.1,4.0,Pass,1
678,61,44.0,65,53.2,56.7,21.0,Pass,1
679,61,49.0,65,60.0,88.7,23.0,Pass,1
680,61,52.0,65,73.7,69.3,16.0,Pass,1
681,61,55.0,65,80.9,50.6,7.0,MissedShots,13
498,62,17.0,833,3.7,49.9,109930.0,Pass,1
747,62,18.0,65,59.5,71.2,18.0,BallTouch,61
748,62,19.0,65,63.0,65.5,5.0,Pass,1
499,62,21.0,833,41.1,64.4,133808.0,Dispossessed,50
683,62,21.0,65,58.9,35.6,21.0,Tackle,7
501,62,35.0,833,49.1,100.0,135098.0,Pass,1
502,62,40.0,833,82.2,70.2,133808.0,Pass,1
503,62,42.0,833,76.6,56.9,303800.0,BallTouch,61
687,62,47.0,65,24.4,45.6,5.0,Foul,4
505,62,47.0,833,75.6,54.4,303800.0,Foul,4
688,63,0.0,65,25.9,37.4,4.0,Pass,1
689,63,8.0,65,42.1,69.0,23.0,Pass,1
690,63,12.0,65,39.8,35.5,4.0,Pass,1
691,63,15.0,65,43.1,4.0,28.0,Pass,1
506,63,16.0,833,53.4,96.6,133808.0,BallTouch,61
693,63,26.0,65,47.4,0.0,28.0,Pass,1
694,63,28.0,65,32.8,13.7,21.0,Pass,1
695,63,29.0,65,24.0,30.6,4.0,Pass,1
696,63,36.0,65,32.7,69.6,23.0,Pass,1
697,63,40.0,65,52.9,73.0,16.0,Pass,1
698,63,42.0,65,47.9,85.3,18.0,Pass,1
699,63,44.0,65,35.4,76.3,23.0,Pass,1
700,63,46.0,65,36.3,40.0,4.0,Pass,1
701,63,50.0,65,45.0,15.8,21.0,Pass,1
702,63,55.0,65,63.3,7.4,28.0,Pass,1
703,63,59.0,65,71.3,17.6,11.0,BallTouch,61
508,64,0.0,833,31.8,69.7,118898.0,BallRecovery,49
509,64,1.0,833,30.9,69.0,118898.0,Pass,1
510,64,3.0,833,27.6,58.4,402086.0,Pass,1
511,64,9.0,833,22.1,3.2,14085.0,Pass,1
512,64,11.0,833,59.9,20.2,303800.0,Aerial,44
704,64,11.0,65,40.1,79.8,23.0,Aerial,44
513,64,12.0,833,60.9,20.0,303800.0,BallTouch,61
705,64,13.0,65,45.7,74.7,5.0,Pass,1
706,64,15.0,65,41.9,82.9,18.0,BallRecovery,49
707,64,15.0,65,41.9,82.9,18.0,Pass,1
708,64,16.0,65,39.7,67.8,23.0,Pass,1
709,64,21.0,65,54.0,46.3,21.0,Pass,1
710,64,24.0,65,56.9,73.0,16.0,Pass,1
711,64,27.0,65,62.0,92.6,18.0,Pass,1
712,64,29.0,65,55.6,85.9,16.0,Pass,1
713,64,31.0,65,52.5,45.8,4.0,Pass,1
714,64,32.0,65,61.1,53.6,5.0,Pass,1
715,64,33.0,65,54.2,41.9,4.0,Pass,1
716,64,36.0,65,52.1,69.3,23.0,Pass,1
717,64,38.0,65,57.4,54.6,5.0,Pass,1
718,64,41.0,65,53.5,41.0,4.0,Pass,1
719,64,48.0,65,60.0,69.6,23.0,Pass,1
720,64,50.0,65,63.3,62.6,5.0,Pass,1
721,64,53.0,65,78.4,90.5,9.0,Pass,1
722,64,55.0,65,70.9,81.1,16.0,Pass,1
723,65,0.0,65,56.9,46.1,4.0,Pass,1
724,65,2.0,65,56.6,71.4,23.0,Pass,1
725,65,12.0,65,55.4,41.6,21.0,Pass,1
726,65,13.0,65,52.2,22.8,28.0,Pass,1
727,65,15.0,65,52.1,36.1,21.0,Pass,1
728,65,16.0,65,62.2,17.3,5.0,Pass,1
729,65,18.0,65,64.3,1.9,11.0,Pass,1
730,65,22.0,65,64.1,21.6,21.0,Pass,1
731,65,25.0,65,67.7,14.7,11.0,Pass,1
732,65,26.0,65,71.4,27.0,9.0,Pass,1
733,65,27.0,65,69.1,23.0,5.0,Pass,1
514,65,28.0,833,35.0,72.2,303800.0,TakeOn,3
734,65,28.0,65,65.0,27.8,21.0,Tackle,7
735,65,30.0,65,57.2,38.0,4.0,Pass,1
736,65,32.0,65,64.6,37.4,9.0,Pass,1
737,65,34.0,65,62.6,26.4,5.0,Pass,1
738,65,35.0,65,74.4,8.8,11.0,Pass,1
739,65,38.0,65,94.5,9.4,9.0,BallTouch,61
516,65,55.0,833,3.5,53.6,109930.0,Pass,1
517,65,56.0,833,22.1,24.8,14085.0,Pass,1
518,65,57.0,833,27.5,48.9,125246.0,Pass,1
741,65,58.0,65,43.3,79.7,18.0,BallRecovery,49
742,65,58.0,65,43.3,79.7,18.0,Pass,1
743,66,3.0,65,18.7,24.9,1.0,Pass,1
744,66,8.0,65,39.1,30.4,4.0,Pass,1
745,66,13.0,65,47.1,77.0,23.0,Pass,1
746,66,19.0,65,77.3,61.1,16.0,SavedShot,15
520,66,19.0,833,1.2,47.6,109930.0,Save,10
519,66,23.0,833,1.2,47.6,109930.0,KeeperPickup,52
749,66,41.0,65,71.4,9.9,28.0,BallRecovery,49
521,66,42.0,833,1.2,47.6,109930.0,Pass,1
760,66,42.0,65,72.1,10.6,28.0,Pass,1
750,66,44.0,65,73.5,19.6,21.0,Pass,1
522,66,47.0,833,21.5,77.2,118898.0,BallTouch,61
523,66,48.0,833,2.8,85.1,316957.0,BallRecovery,49
524,66,48.0,833,3.2,84.8,316957.0,Pass,1
525,66,51.0,833,13.5,96.6,118898.0,Pass,1
526,66,59.0,833,24.1,67.9,402086.0,Pass,1
527,67,1.0,833,13.1,42.4,101130.0,Pass,1
751,67,2.0,65,66.7,92.6,18.0,BallRecovery,49
752,67,3.0,65,70.0,95.8,18.0,TakeOn,3
528,67,3.0,833,30.0,4.2,14085.0,Tackle,7
754,67,11.0,65,65.3,100.0,18.0,Pass,1
755,67,14.0,65,51.1,89.1,23.0,Pass,1
756,67,19.0,65,46.5,53.4,4.0,Pass,1
757,67,25.0,65,57.1,84.5,23.0,Pass,1
530,67,30.0,833,3.1,21.8,109930.0,BallRecovery,49
531,67,33.0,833,6.6,26.5,109930.0,Pass,1
532,67,34.0,833,9.8,21.8,101130.0,Pass,1
533,67,36.0,833,20.8,32.1,125246.0,Pass,1
534,67,39.0,833,38.6,14.8,14085.0,Foul,4
758,67,39.0,65,61.4,85.2,5.0,Foul,4
759,67,41.0,65,0.0,0.0,5.0,Card,17
535,68,9.0,833,46.2,19.1,101130.0,Pass,1
536,68,11.0,833,36.8,28.2,125246.0,Pass,1
537,68,14.0,833,40.6,75.1,316957.0,Pass,1
538,68,18.0,833,43.5,73.9,133808.0,Pass,1
539,68,19.0,833,38.1,71.1,118898.0,Pass,1
540,68,25.0,833,70.0,93.3,135098.0,Pass,1
541,68,26.0,833,63.8,93.6,118898.0,Pass,1
542,68,28.0,833,79.6,82.4,133808.0,Dispossessed,50
761,68,28.0,65,20.4,17.6,4.0,Tackle,7
762,68,30.0,65,23.3,13.8,9.0,BallRecovery,49
763,68,30.0,65,23.3,13.8,9.0,Pass,1
764,68,32.0,65,17.6,10.4,4.0,Foul,4
543,68,32.0,833,82.4,89.6,133808.0,Foul,4
765,68,41.0,65,20.2,9.8,4.0,Pass,1
766,68,43.0,65,4.6,46.6,1.0,Pass,1
767,68,46.0,65,20.0,69.6,23.0,Pass,1
768,68,49.0,65,28.9,47.6,5.0,Pass,1
769,68,54.0,65,55.3,31.2,21.0,Pass,1
770,68,56.0,65,55.6,56.4,16.0,Pass,1
771,69,1.0,65,50.8,67.0,23.0,Pass,1
772,69,4.0,65,46.6,42.1,4.0,Pass,1
773,69,8.0,65,55.1,25.0,21.0,Pass,1
774,69,9.0,65,65.0,17.0,9.0,Pass,1
775,69,11.0,65,76.0,4.7,28.0,Pass,1
544,69,17.0,833,8.4,6.2,14085.0,Clearance,12
777,69,24.0,65,76.3,100.0,18.0,Pass,1
778,69,25.0,65,72.6,91.1,5.0,Pass,1
779,69,27.0,65,73.6,97.7,18.0,Pass,1
780,69,31.0,65,46.1,76.7,23.0,Pass,1
781,69,35.0,65,53.9,49.0,4.0,Pass,1
782,69,38.0,65,53.7,73.2,23.0,Pass,1
783,69,40.0,65,58.2,89.6,18.0,Pass,1
546,69,41.0,833,44.3,8.8,273453.0,BallTouch,61
784,69,43.0,65,48.3,88.3,18.0,Pass,1
785,69,46.0,65,39.2,70.6,23.0,Pass,1
786,69,49.0,65,34.9,33.7,4.0,Pass,1
787,69,54.0,65,48.3,27.9,21.0,Pass,1
788,69,55.0,65,63.0,38.2,7.0,Pass,1
789,69,57.0,65,69.8,28.6,9.0,Pass,1
790,70,1.0,65,85.1,3.7,28.0,Pass,1
547,70,2.0,833,15.2,86.2,135098.0,BallTouch,61
548,70,7.0,833,27.9,97.9,133808.0,Dispossessed,50
791,70,7.0,65,72.1,2.1,28.0,Tackle,7
550,70,29.0,833,28.5,100.0,135098.0,Pass,1
793,70,31.0,65,73.2,49.4,16.0,BallRecovery,49
794,70,31.0,65,73.2,49.4,16.0,Pass,1
795,70,34.0,65,80.3,29.7,21.0,Pass,1
551,70,38.0,833,4.3,51.3,109930.0,Claim,11
552,70,47.0,833,10.0,48.7,109930.0,Pass,1
553,70,50.0,833,21.6,72.0,316957.0,Pass,1
554,70,55.0,833,31.3,67.6,118898.0,Pass,1
555,70,59.0,833,32.5,26.8,101130.0,Pass,1
797,71,4.0,65,36.1,100.0,18.0,Pass,1
798,71,8.0,65,24.5,80.0,23.0,Pass,1
799,71,8.0,65,32.6,69.3,5.0,Pass,1
800,71,9.0,65,22.1,80.0,23.0,Pass,1
801,71,13.0,65,9.9,55.7,1.0,Pass,1
802,71,18.0,65,32.3,31.0,4.0,Pass,1
803,71,21.0,65,21.5,51.2,1.0,Pass,1
804,71,23.0,65,24.7,68.5,23.0,Pass,1
805,71,29.0,65,19.6,56.9,1.0,Pass,1
806,71,31.0,65,37.5,51.5,16.0,Pass,1
807,71,41.0,65,92.6,26.2,9.0,Pass,1
557,71,43.0,833,6.8,58.1,316957.0,BallRecovery,49
558,71,43.0,833,6.8,58.2,316957.0,Pass,1
559,71,48.0,833,10.0,95.4,133808.0,TakeOn,3
808,71,48.0,65,90.0,4.6,28.0,Tackle,7
809,71,49.0,65,91.7,1.9,28.0,BallRecovery,49
810,71,49.0,65,91.7,1.9,28.0,Pass,1
811,71,51.0,65,84.3,5.8,16.0,Pass,1
812,71,53.0,65,73.3,8.6,21.0,Pass,1
813,72,1.0,65,61.9,52.8,23.0,Pass,1
814,72,4.0,65,69.5,26.5,21.0,Pass,1
815,72,6.0,65,71.2,25.8,9.0,Pass,1
560,72,8.0,833,28.8,73.6,125246.0,Challenge,45
816,72,8.0,65,71.2,26.4,21.0,TakeOn,3
817,72,10.0,65,79.2,19.5,21.0,Pass,1
818,72,12.0,65,77.1,3.1,28.0,Pass,1
819,72,13.0,65,75.1,9.4,9.0,Pass,1
820,72,15.0,65,71.9,6.4,28.0,Pass,1
821,72,17.0,65,71.1,32.2,5.0,Pass,1
561,72,19.0,833,25.4,59.5,402086.0,Challenge,45
822,72,19.0,65,74.6,40.5,16.0,TakeOn,3
823,72,25.0,65,97.4,69.1,16.0,Pass,1
562,72,25.0,833,9.5,27.6,273453.0,BlockedPass,74
824,72,27.0,65,98.8,73.3,18.0,Pass,1
563,72,27.0,833,5.0,29.8,14085.0,BlockedPass,74
564,72,29.0,833,3.6,29.3,14085.0,CornerAwarded,6
825,72,29.0,65,96.4,70.7,18.0,CornerAwarded,6
826,73,10.0,65,99.5,99.5,11.0,Pass,1
827,73,13.0,65,92.2,93.2,16.0,Pass,1
828,73,17.0,65,78.3,73.5,18.0,MissedShots,13
830,73,45.0,65,0.0,0.0,11.0,SubstitutionOff,18
831,73,45.0,65,0.0,0.0,17.0,SubstitutionOn,19
566,73,59.0,833,0.0,0.0,402086.0,SubstitutionOff,18
567,73,59.0,833,0.0,0.0,402087.0,SubstitutionOn,19
568,74,15.0,833,0.0,0.0,133808.0,SubstitutionOff,18
569,74,15.0,833,0.0,0.0,142114.0,SubstitutionOn,19
570,74,27.0,833,4.5,50.1,109930.0,Pass,1
571,74,31.0,833,14.4,16.5,101130.0,Pass,1
572,74,39.0,833,87.1,7.4,303800.0,Pass,1
573,74,42.0,833,78.0,8.3,273453.0,Pass,1
832,74,45.0,65,18.8,12.5,17.0,BallRecovery,49
833,74,49.0,65,29.5,2.3,17.0,Pass,1
834,74,51.0,65,25.3,13.2,28.0,Pass,1
835,74,54.0,65,13.6,36.1,4.0,Pass,1
836,75,3.0,65,34.0,71.5,23.0,Pass,1
837,75,11.0,65,40.8,39.2,4.0,Pass,1
838,75,13.0,65,37.1,63.4,23.0,Pass,1
839,75,17.0,65,18.8,52.2,1.0,Pass,1
840,75,21.0,65,29.6,94.4,23.0,Pass,1
841,75,23.0,65,36.0,96.9,18.0,Pass,1
842,75,25.0,65,44.2,67.3,5.0,Pass,1
843,75,28.0,65,47.7,34.2,21.0,Pass,1
844,75,30.0,65,55.6,23.1,17.0,Pass,1
845,75,31.0,65,46.9,31.5,21.0,Pass,1
846,75,38.0,65,53.7,34.9,5.0,Foul,4
574,75,38.0,833,46.3,65.1,142114.0,Foul,4
847,75,40.0,65,50.7,37.3,5.0,Pass,1
848,75,44.0,65,77.2,61.5,17.0,Pass,1
849,75,46.0,65,73.6,75.4,18.0,Pass,1
850,75,49.0,65,68.6,64.3,16.0,Pass,1
851,75,50.0,65,68.8,41.8,5.0,Pass,1
852,75,54.0,65,78.0,25.9,21.0,Pass,1
853,75,56.0,65,86.5,7.1,28.0,Pass,1
576,75,58.0,833,12.6,85.3,402087.0,CornerAwarded,6
854,75,58.0,65,87.4,14.7,28.0,CornerAwarded,6
575,75,59.0,833,12.5,85.0,402087.0,BallTouch,61
855,76,18.0,65,99.5,0.5,17.0,Pass,1
856,76,21.0,65,92.8,3.7,16.0,Pass,1
857,76,22.0,65,84.3,9.7,17.0,Pass,1
858,76,25.0,65,70.9,47.6,5.0,Pass,1
859,76,28.0,65,81.5,81.7,18.0,Pass,1
577,76,31.0,833,6.4,55.1,402087.0,Clearance,12
578,76,33.0,833,18.2,49.9,273453.0,Clearance,12
860,76,33.0,65,68.0,63.3,5.0,Pass,1
861,76,34.0,65,70.9,56.1,16.0,Pass,1
862,76,37.0,65,59.6,36.0,28.0,Pass,1
863,76,43.0,65,73.6,19.8,17.0,Pass,1
864,76,47.0,65,65.4,14.3,28.0,Pass,1
865,76,51.0,65,82.5,4.8,17.0,TakeOn,3
579,76,51.0,833,17.5,95.2,402087.0,Tackle,7
867,77,15.0,65,79.7,0.0,28.0,Pass,1
582,77,36.0,833,4.1,54.8,109930.0,Pass,1
583,77,37.0,833,9.4,27.7,101130.0,Pass,1
584,77,39.0,833,3.5,57.3,109930.0,Pass,1
585,77,43.0,833,28.0,84.2,135098.0,Pass,1
586,77,45.0,833,32.2,94.7,402087.0,Pass,1
869,77,46.0,65,77.6,14.9,17.0,BallRecovery,49
870,77,47.0,65,81.2,22.1,17.0,Pass,1
871,77,49.0,65,85.0,31.2,7.0,Pass,1
587,77,50.0,833,10.2,71.1,135098.0,BallRecovery,49
588,77,50.0,833,10.3,71.7,135098.0,Pass,1
589,77,56.0,833,27.4,90.3,402087.0,Pass,1
590,77,58.0,833,24.8,82.6,118898.0,Pass,1
591,77,59.0,833,23.5,90.6,135098.0,Pass,1
592,77,59.0,833,29.6,86.4,118898.0,TakeOn,3
872,77,59.0,65,70.4,13.6,21.0,Challenge,45
593,78,1.0,833,39.6,81.4,118898.0,Pass,1
594,78,11.0,833,44.0,66.9,125246.0,Pass,1
595,78,12.0,833,59.6,20.0,14085.0,Pass,1
596,78,16.0,833,73.9,18.8,303800.0,Pass,1
597,78,18.0,833,77.1,5.5,14085.0,Pass,1
598,78,20.0,833,60.6,15.6,118898.0,Pass,1
599,78,21.0,833,56.8,36.6,142114.0,Pass,1
600,78,24.0,833,56.0,24.1,118898.0,Pass,1
601,78,25.0,833,45.1,36.4,101130.0,Pass,1
602,78,28.0,833,45.3,73.9,316957.0,Pass,1
603,78,29.0,833,53.9,96.9,135098.0,Pass,1
873,78,29.0,65,45.5,2.3,17.0,BlockedPass,74
604,78,30.0,833,54.9,96.9,135098.0,BallTouch,61
875,78,48.0,65,43.3,0.0,28.0,Pass,1
876,78,51.0,65,38.1,2.8,21.0,Pass,1
877,78,55.0,65,16.5,30.0,4.0,Pass,1
878,79,2.0,65,38.4,66.3,23.0,Pass,1
879,79,3.0,65,48.3,66.1,16.0,Pass,1
880,79,5.0,65,40.1,58.5,5.0,Pass,1
881,79,6.0,65,48.5,42.5,21.0,Pass,1
882,79,9.0,65,61.0,54.9,16.0,Foul,4
606,79,9.0,833,39.0,45.1,118898.0,Foul,4
883,79,49.0,65,60.8,50.0,5.0,Pass,1
884,79,50.0,65,58.6,33.3,4.0,Pass,1
885,79,54.0,65,58.3,19.2,28.0,Pass,1
886,79,55.0,65,47.5,31.6,4.0,Pass,1
887,80,0.0,65,46.9,67.3,23.0,Pass,1
888,80,4.0,65,51.5,33.1,4.0,Pass,1
889,80,6.0,65,60.5,30.6,21.0,Pass,1
890,80,9.0,65,46.3,10.9,28.0,Pass,1
891,80,12.0,65,24.1,46.7,1.0,Pass,1
892,80,17.0,65,30.2,67.6,23.0,Pass,1
893,80,20.0,65,50.8,55.1,7.0,Pass,1
894,80,22.0,65,48.6,41.5,5.0,Pass,1
895,80,27.0,65,78.9,26.1,17.0,Pass,1
896,80,31.0,65,77.6,13.5,28.0,Pass,1
897,80,32.0,65,80.4,21.8,21.0,Pass,1
898,80,34.0,65,78.4,5.2,17.0,Pass,1
899,80,37.0,65,74.3,46.9,16.0,Pass,1
900,80,39.0,65,77.9,82.0,18.0,Pass,1
901,80,41.0,65,78.6,78.2,9.0,Pass,1
607,80,43.0,833,7.7,16.7,14085.0,Clearance,12
903,80,54.0,65,94.9,100.0,18.0,Pass,1
904,80,58.0,65,81.1,94.2,16.0,BallTouch,61
610,81,21.0,833,0.0,0.0,118898.0,SubstitutionOff,18
611,81,21.0,833,0.0,0.0,14189.0,SubstitutionOn,19
612,81,30.0,833,32.1,0.0,14085.0,Pass,1
613,81,32.0,833,35.9,9.8,14189.0,Pass,1
614,81,36.0,833,24.6,31.3,14085.0,Pass,1
615,81,38.0,833,7.5,47.6,109930.0,Pass,1
616,81,42.0,833,26.7,77.3,135098.0,Pass,1
617,81,43.0,833,34.7,96.3,402087.0,Pass,1
618,81,46.0,833,31.7,95.4,135098.0,Pass,1
906,81,46.0,65,57.5,12.5,4.0,Interception,8
619,81,52.0,833,22.3,80.9,135098.0,Pass,1
620,81,53.0,833,8.6,86.6,316957.0,Pass,1
907,81,56.0,65,55.8,8.9,4.0,Pass,1
621,82,0.0,833,22.5,78.2,135098.0,Pass,1
622,82,3.0,833,31.8,80.3,402087.0,Dispossessed,50
908,82,3.0,65,68.2,19.7,28.0,Tackle,7
909,82,4.0,65,68.8,16.8,5.0,BallRecovery,49
910,82,4.0,65,68.8,16.8,5.0,Pass,1
911,82,9.0,65,90.2,26.8,17.0,SavedShot,15
623,82,9.0,833,0.8,50.3,109930.0,Save,10
624,82,13.0,833,8.5,28.6,14085.0,BallRecovery,49
625,82,13.0,833,8.7,28.6,14085.0,Pass,1
626,82,15.0,833,29.0,11.1,273453.0,Pass,1
627,82,19.0,833,39.8,10.9,303800.0,BallTouch,61
912,82,21.0,65,60.5,89.7,18.0,BallRecovery,49
913,82,21.0,65,60.5,89.7,18.0,Pass,1
914,82,24.0,65,78.3,88.0,9.0,Pass,1
915,82,25.0,65,73.8,82.6,18.0,Pass,1
916,82,26.0,65,73.0,66.1,21.0,Pass,1
917,82,29.0,65,65.8,70.2,16.0,Pass,1
918,82,38.0,65,49.2,47.6,4.0,Pass,1
919,82,43.0,65,21.4,51.3,1.0,Pass,1
920,82,46.0,65,28.3,74.5,23.0,Pass,1
921,82,48.0,65,14.6,53.1,1.0,Pass,1
922,82,53.0,65,33.5,29.4,4.0,Pass,1
923,82,56.0,65,29.5,34.0,5.0,Pass,1
924,82,57.0,65,36.1,36.6,21.0,Pass,1
925,83,2.0,65,33.7,68.8,23.0,Pass,1
926,83,3.0,65,38.5,62.1,21.0,Pass,1
927,83,6.0,65,30.5,71.2,23.0,Pass,1
928,83,10.0,65,44.1,32.7,4.0,Pass,1
929,83,12.0,65,53.3,16.8,17.0,Pass,1
